0.06934982,0.04623321,0.04623321,0.06934982,0.04623321,0.04623321,0.0,0.13869963,0.02311661,0.02311661,0.0,0.04623321,0.09246642,0.09246642,0.04623321,0.13869963,0.0753358
0.05290858,0.10581716,0.18518003,0.02645429,0.10581716,0.0,0.05290858,0.0,0.18518003,0.05290858,0.18518003,0.02645429,0.0,0.02645429,0.02645429,0.02645429,-0.05817159
0.02696565,0.08089696,0.18875958,0.0,0.13482827,0.0,0.0,0.05393131,0.10786262,0.10786262,0.24269089,0.02696565,0.02696565,0.0,0.05393131,0.02696565,-0.07862617
0.0497226,0.0248613,0.0497226,0.0745839,0.0497226,0.0248613,0.0497226,0.0745839,0.0248613,0.0994452,0.0994452,0.0745839,0.0497226,0.0497226,0.0994452,0.0994452,0.005548
0.15178143,0.05059381,0.12648453,0.02529691,0.05059381,0.0,0.0,0.02529691,0.12648453,0.05059381,0.22767215,0.05059381,0.0,0.0,0.10118762,0.02529691,-0.01187623
0.11795088,0.07077053,0.11795088,0.07077053,0.14154106,0.02359018,0.0,0.02359018,0.02359018,0.07077053,0.02359018,0.04718035,0.11795088,0.02359018,0.02359018,0.04718035,0.05639294
0.09684983,0.07263737,0.09684983,0.09684983,0.07263737,0.0,0.0,0.04842492,0.12106229,0.02421246,0.07263737,0.04842492,0.07263737,0.02421246,0.07263737,0.04842492,0.03150168
0.0,0.0853907,0.11385427,0.0,0.11385427,0.28463567,0.0853907,0.05692713,0.0853907,0.11385427,0.0853907,0.02846357,0.0,0.05692713,0.02846357,0.0,-0.13854267
0.05103137,0.07654706,0.05103137,0.0,0.07654706,0.12757843,0.0,0.1786098,0.05103137,0.05103137,0.02551569,0.02551569,0.0,0.15309411,0.05103137,0.10206274,-0.02062742
0.07477567,0.02492522,0.0997009,0.02492522,0.02492522,0.04985045,0.0,0.07477567,0.0997009,0.04985045,0.17447657,0.04985045,0.04985045,0.02492522,0.07477567,0.0997009,0.00299103
0.05131945,0.02565973,0.12829863,0.07697918,0.07697918,0.0,0.0,0.0,0.1026389,0.05131945,0.17961808,0.1026389,0.05131945,0.0,0.15395835,0.02565973,-0.026389
0.12529676,0.0501187,0.12529676,0.02505935,0.12529676,0.02505935,0.02505935,0.07517805,0.0501187,0.02505935,0.1002374,0.07517805,0.02505935,0.12529676,0.0,0.02505935,-0.00237404
0.02486911,0.04973822,0.07460733,0.04973822,0.0,0.07460733,0.04973822,0.09947644,0.14921466,0.02486911,0.02486911,0.04973822,0.02486911,0.07460733,0.09947644,0.12434555,0.0052356
0.13447837,0.1120653,0.02241306,0.13447837,0.1120653,0.06723918,0.02241306,0.02241306,0.02241306,0.02241306,0.0,0.0,0.13447837,0.02241306,0.0,0.06723918,0.10347756
0.09599596,0.14399394,0.02399899,0.07199697,0.11999495,0.07199697,0.02399899,0.11999495,0.02399899,0.02399899,0.02399899,0.0,0.09599596,0.09599596,0.0,0.02399899,0.04004042
0.07171074,0.14342148,0.0,0.07171074,0.09561432,0.07171074,0.02390358,0.1195179,0.02390358,0.02390358,0.0,0.02390358,0.09561432,0.07171074,0.04780716,0.07171074,0.04385678
0.04939299,0.04939299,0.02469649,0.09878597,0.04939299,0.17287545,0.07408948,0.04939299,0.07408948,0.04939299,0.0,0.02469649,0.04939299,0.07408948,0.04939299,0.09878597,0.01214028
0.12312398,0.0246248,0.04924959,0.09849918,0.07387439,0.14774878,0.0,0.09849918,0.04924959,0.0246248,0.0,0.0246248,0.07387439,0.12312398,0.04924959,0.0246248,0.01500816
0.06732177,0.04488118,0.08976237,0.06732177,0.06732177,0.0,0.0,0.06732177,0.04488118,0.0,0.04488118,0.04488118,0.08976237,0.06732177,0.02244059,0.17952473,0.10237634
0.09589905,0.04794953,0.04794953,0.11987382,0.02397476,0.11987382,0.02397476,0.07192429,0.09589905,0.0,0.02397476,0.0,0.09589905,0.09589905,0.02397476,0.07192429,0.04100946
0.09387816,0.02346954,0.1173477,0.07040862,0.04693908,0.04693908,0.0,0.09387816,0.04693908,0.07040862,0.02346954,0.02346954,0.1173477,0.02346954,0.04693908,0.09387816,0.06121844
0.20192716,0.0448727,0.0448727,0.0448727,0.0448727,0.08974541,0.02243635,0.06730905,0.0,0.02243635,0.0,0.0448727,0.08974541,0.06730905,0.0,0.11218176,0.10254594
0.14202422,0.14202422,0.0,0.11835352,0.11835352,0.07101211,0.0236707,0.04734141,0.04734141,0.0,0.0236707,0.0,0.09468281,0.07101211,0.0236707,0.0236707,0.05317187
0.14096001,0.02349334,0.07048001,0.11746668,0.04698667,0.09397334,0.0,0.07048001,0.02349334,0.07048001,0.04698667,0.0,0.14096001,0.02349334,0.02349334,0.04698667,0.06026659
0.02685361,0.08056082,0.02685361,0.02685361,0.08056082,0.21482884,0.02685361,0.16112163,0.02685361,0.08056082,0.05370721,0.0,0.02685361,0.13426803,0.05370721,0.05370721,-0.07414422
0.11429534,0.11429534,0.02285907,0.0685772,0.0685772,0.09143627,0.02285907,0.0685772,0.0,0.0,0.0,0.04571814,0.13715441,0.04571814,0.0,0.11429534,0.08563729
0.08632832,0.08632832,0.0,0.15107456,0.04316416,0.04316416,0.0,0.08632832,0.0,0.0,0.0,0.0,0.17265664,0.04316416,0.0,0.15107456,0.1367168
0.04573134,0.11432835,0.0,0.11432835,0.02286567,0.06859701,0.02286567,0.13719402,0.0,0.02286567,0.0,0.0,0.2286567,0.04573134,0.0,0.09146268,0.08537319
0.14197823,0.14197823,0.02366304,0.07098912,0.11831519,0.11831519,0.0,0.07098912,0.04732608,0.02366304,0.0,0.0,0.07098912,0.04732608,0.02366304,0.04732608,0.05347847
0.07757846,0.02585949,0.05171898,0.02585949,0.02585949,0.2068759,0.05171898,0.07757846,0.02585949,0.12929744,0.10343795,0.0,0.05171898,0.0,0.07757846,0.10343795,-0.03437951
