0.07042428,0.04694952,0.04694952,0.07042428,0.04694952,0.04694952,0.0,0.14084855,0.02347476,0.02347476,0.0,0.04694952,0.09389903,0.09389903,0.04694952,0.14084855,0.06100966
0.05665722,0.11331445,0.19830028,0.02832861,0.11331445,0.0,0.05665722,0.0,0.19830028,0.05665722,0.19830028,0.02832861,0.0,0.02832861,0.02832861,0.02832861,-0.13314448
0.02746617,0.08239852,0.19226321,0.0,0.13733087,0.0,0.0,0.05493235,0.10986469,0.10986469,0.24719556,0.02746617,0.02746617,0.0,0.05493235,0.02746617,-0.09864693
0.04899306,0.02449653,0.04899306,0.0734896,0.04899306,0.02449653,0.04899306,0.0734896,0.02449653,0.09798613,0.09798613,0.0734896,0.04899306,0.04899306,0.09798613,0.09798613,0.02013873
0.17128433,0.05709478,0.14273694,0.02854739,0.05709478,0.0,0.0,0.02854739,0.14273694,0.05709478,0.2569265,0.05709478,0.0,0.0,0.11418955,0.02854739,-0.14189555
0.13602131,0.08161278,0.13602131,0.08161278,0.16322557,0.02720426,0.0,0.02720426,0.02720426,0.08161278,0.02720426,0.05440852,0.13602131,0.02720426,0.02720426,0.05440852,-0.08817044
0.11054867,0.0829115,0.11054867,0.11054867,0.0829115,0.0,0.0,0.05527434,0.13818584,0.02763717,0.0829115,0.05527434,0.0829115,0.02763717,0.0829115,0.05527434,-0.10548671
0.0,0.07236257,0.09648343,0.0,0.09648343,0.24120858,0.07236257,0.04824172,0.07236257,0.09648343,0.07236257,0.02412086,0.0,0.04824172,0.02412086,0.0,0.03516567
0.04482824,0.06724236,0.04482824,0.0,0.06724236,0.11207059,0.0,0.15689883,0.04482824,0.04482824,0.02241412,0.02241412,0.0,0.13448471,0.04482824,0.08965647,0.10343526
0.07639522,0.02546507,0.10186029,0.02546507,0.02546507,0.05093015,0.0,0.07639522,0.10186029,0.05093015,0.17825551,0.05093015,0.05093015,0.02546507,0.07639522,0.10186029,-0.01860291
