0.07594734,0.05063156,0.05063156,0.07594734,0.05063156,0.05063156,0.0,0.15189469,0.02531578,0.02531578,0.0,0.05063156,0.10126312,0.10126312,0.05063156,0.15189469,-0.01263124
0.05309042,0.10618084,0.18581647,0.02654521,0.10618084,0.0,0.05309042,0.0,0.18581647,0.05309042,0.18581647,0.02654521,0.0,0.02654521,0.02654521,0.02654521,-0.06180843
0.02619822,0.07859467,0.18338757,0.0,0.13099112,0.0,0.0,0.05239645,0.1047929,0.1047929,0.23578402,0.02619822,0.02619822,0.0,0.05239645,0.02619822,-0.04792896
0.05127928,0.02563964,0.05127928,0.07691892,0.05127928,0.02563964,0.05127928,0.07691892,0.02563964,0.10255857,0.10255857,0.07691892,0.05127928,0.05127928,0.10255857,0.10255857,-0.02558566
0.16896899,0.056323,0.14080749,0.0281615,0.056323,0.0,0.0,0.0281615,0.14080749,0.056323,0.25345349,0.056323,0.0,0.0,0.112646,0.0281615,-0.12645995
0.12985948,0.07791569,0.12985948,0.07791569,0.15583137,0.0259719,0.0,0.0259719,0.0259719,0.07791569,0.0259719,0.05194379,0.12985948,0.0259719,0.0259719,0.05194379,-0.03887583
0.10808966,0.08106724,0.10808966,0.10808966,0.08106724,0.0,0.0,0.05404483,0.13511207,0.02702241,0.08106724,0.05404483,0.08106724,0.02702241,0.08106724,0.05404483,-0.08089657
0.0,0.06643666,0.08858222,0.0,0.08858222,0.22145555,0.06643666,0.04429111,0.06643666,0.08858222,0.06643666,0.02214555,0.0,0.04429111,0.02214555,0.0,0.11417782
0.04616132,0.06924198,0.04616132,0.0,0.06924198,0.1154033,0.0,0.16156463,0.04616132,0.04616132,0.02308066,0.02308066,0.0,0.13848396,0.04616132,0.09232264,0.07677357
0.07963563,0.02654521,0.10618084,0.02654521,0.02654521,0.05309042,0.0,0.07963563,0.10618084,0.05309042,0.18581647,0.05309042,0.05309042,0.02654521,0.07963563,0.10618084,-0.06180843
0.05606043,0.02803021,0.14015107,0.08409064,0.08409064,0.0,0.0,0.0,0.11212085,0.05606043,0.1962115,0.11212085,0.05606043,0.0,0.16818128,0.02803021,-0.12120854
0.12604819,0.05041928,0.12604819,0.02520964,0.12604819,0.02520964,0.02520964,0.07562891,0.05041928,0.02520964,0.10083855,0.07562891,0.02520964,0.12604819,0.0,0.02520964,-0.00838552
0.02520964,0.05041928,0.07562891,0.05041928,0.0,0.07562891,0.05041928,0.10083855,0.15125783,0.02520964,0.02520964,0.05041928,0.02520964,0.07562891,0.10083855,0.12604819,-0.00838552
